Código;Código adicional;CONSULTAS Y ATENCION MEDICA;Valor fonasa;Grupo;tipo
1701142;4;Valvuloplastía aórtica y/o pulmonar c/u (incl. proc. radiológico,  incluye balón);1.651.920;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701004;;Registro de haz de His, en adultos o niños;39.500;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701055;3;Ecocardiograma bidimensional doppler color transesofágico;83.840;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701056;;Ecocardiograma Fetal ;63.160;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701057;;Ecocardiograma de estrés (incluye medicamento);61.350;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701058;;Test de esfuerzo con consumo de oxígeno (adultos y niños);55.510;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701059;1;Tilt test o prueba de inclinación;72.030;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701009;;Monitoreo de presión arterial continuo;23.670;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701013;4;Cateterismo en recién nacido por arteria umbilical;18.600;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701014;;Instalación de catéter Swan-Ganz o similar, en adultos o niños (proc. aut.);46.700;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701015;;Doppler con ergometría (por sesión);11.610;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701016;;Doppler simple de vasos periféricos (por sesión);4.680;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701017;;Pletismografía en reposo, esfuerzo c/u (por sesión);14.840;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701018;;Registro ecoarterial o ecovenoso periférico c/u (por sesión);20.870;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701030;;Punción evacuadora de pericardio, c/s toma de muestra c/s inyección de medicamento;15.610;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701034;;Cardioversión;23.350;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701037;3;Punción subclavia o yugular con colocación de catéter;18.600;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701039;3;Trombólisis arterial periférica;77.890;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701040;3;Trombólisis intracoronaria;166.020;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701046;4;Estudio electrofisiológico endocardíaco de las arritmias;67.460;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701050;4;Ablación con corriente continua o radiofrecuencia de nódulo aurículo-ventricular;67.460;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701051;4;Ablación con corriente continua o con radiofrecuencia de vías accesorias y otros;107.850;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701060;;Revisión (re-implante) electrodo desfibrilador automático transvenoso;228.930;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701061;;Arteriografía selectiva o superselectiva pulmonar en adultos o niños (incl. proc. rad.);367.440;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701062;;Arteriografía selectiva o superselectiva renal en adultos o niños (incl. proc. rad.);367.440;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701063;;Arteriografía selectiva o superselectiva tronco celíaco en adultos o niños (incl. proc. rad.);367.440;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701064;;Arteriografía selectiva o superselectiva arteria glútea en adultos o niños (incl. proc. rad.);367.440;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701065;;Arteriografía selectiva o superselectiva hipogástrica en adultos o niños (incl. proc. rad.);367.440;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701066;;Arteriografía selectiva o superselectiva hepática en adultos o niños (incl. proc. rad.);367.440;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701067;;Arteriografía selectiva o superselectiva mesentérica en adultos o niños (incl. proc. rad.);367.440;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701068;;Arteriografía selectiva o superselectiva arteria lumbar en adultos o niños (incl. proc. rad.);367.440;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701069;;Arteriografía selectiva o superselectiva arteria vesical en adultos o niños (incl. proc. rad.);367.440;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701078;4;Instalación de reservorio subcutáneo (catéter de quimioterapia) ;432.720;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1701079;4;Retiro de reservorio subcutáneo (catéter de quimioterapia) ;216.350;CARDIOLOGIA;PROC. DIAGNOSTICO Y TERAPEUTICO
1703001;8;Embolectomía y/o trombectomía, unilateral, miembro superior o inferior (proc. aut.);242.070;CARDIOLOGIA;
1703002;7;Fístula arteriovenosa congénita o traumática, repar. quir.;346.520;CARDIOLOGIA;
1703003;7;Fístula arteriovenosa nativa (vena autóloga) ;597.270;CARDIOLOGIA;
1703075;6;Fístula Arteriovenosa Protésica  ;748.270;CARDIOLOGIA;
1703076;10;Transposición de vena basílica para hemodiálisis;602.110;CARDIOLOGIA;
1703005;10;Reparación quirúrgica de vasos arteriales y/o venosos intra-abdominales o intra-torácicos c/s injerto (biológicos o sintéticos);491.460;CARDIOLOGIA;
1703006;8;Reparación quirúrgica de vasos arteriales y/o venosos periféricos c/s injerto (biológicos o sintéticos);322.020;CARDIOLOGIA;
1703007;12;Aneurisma aórtico-abdominal trat. quir.;772.130;CARDIOLOGIA;
1703008;7;Aneurismas periféricos, trat. quir.;367.230;CARDIOLOGIA;
1703009;14;Aneurisma tóraco-abdominal trat. quir.;991.800;CARDIOLOGIA;
1703071;14;Aneurisma torácico con compromiso de arco aórtico tratamiento endovascular;1.448.820;CARDIOLOGIA;
1703010;10;"Puente aorto-bifemoral; puentes de troncos supra-aórticos";670.740;CARDIOLOGIA;
1703011;10;Puente aorto-unifemoral;546.600;CARDIOLOGIA;
1703012;12;"Puente aorto-visceral (renal, mesentérico o similar); c/u";647.960;CARDIOLOGIA;
1703013;12;Puente aorto-ilíaco;647.960;CARDIOLOGIA;
1703014;10;Endarterectomía carotídea, subclavia, vertebral, femoral, o similar  c/s injerto (proc. aut.);546.600;CARDIOLOGIA;
1703015;10;Endarterectomía femoral común, superficial o profunda, poplítea u otras c/s injerto (proc. aut.);387.980;CARDIOLOGIA;
1703016;11;Endarterectomía renal, c/s injerto (proc. aut.);472.300;CARDIOLOGIA;
1703017;10;Puente fémoro-tibial o distales;546.600;CARDIOLOGIA;
1703018;10;Puente fémoro-poplíteo;546.600;CARDIOLOGIA;
1703019;8;Ligadura troncos arteriales, (proc. aut.);254.460;CARDIOLOGIA;
1703020;10;"Otras derivaciones: fémoro–femoral, axilo-humeral, axilo-femoral, carótidosubclavio, axilo-axilar o similares; c/u";491.450;CARDIOLOGIA;
1703064;4;Implante de prótesis para hemodiálisis;491.590;CARDIOLOGIA;
1703065;10;Transposición basílica o similar;1.024.960;CARDIOLOGIA;
1703021;12;Anastomosis portocava u otras portosistémicas;710.030;CARDIOLOGIA;
1703022;12;Anastomosis venosas intraabdominales;613.440;CARDIOLOGIA;
1703023;;Denudación venosa (proc. aut.);48.280;CARDIOLOGIA;
1703024;9;Derivaciones venosas de extremidades puentes venosos;398.740;CARDIOLOGIA;
1703025;8;Implante filtros venosos;390.950;CARDIOLOGIA;
1703080;7;Implante y retiro de implante venoso (filtro de vena cava) por vía endovascular;1.160.980;CARDIOLOGIA;
1703026;5;Ligadura cayado safena interna, unilateral;182.550;CARDIOLOGIA;
1703027;5;"Ligadura otros troncos venosos (poplíteo, femoral, ilíacas, humeral, axilar, otros); ligadura de venas comunicantes y/o perforantes, y/o resección de paquetes varicosos, cualquier técnica (una extremidad); c/u";202.260;CARDIOLOGIA;
1703028;8;Ligadura vena cava inferior;371.680;CARDIOLOGIA;
1703029;6;Resección cutáneo-aponeurótica unilateral (incluye fasciotomía interna o posterior);226.550;CARDIOLOGIA;
1703030;6;Safenectomía interna y/o externa, unilateral, o endoablación por cualquier técnica (láser, radiofrecuencia o similar).;194.460;CARDIOLOGIA;
1703031;6;Trombectomía de venas profundas;201.730;CARDIOLOGIA;
1703081;4;Ablación troncos venosos con técnica térmica (laser, radiofrecuencia u otras);356.000;CARDIOLOGIA;
1703082;4;Ablación troncos venosos con técnica no térmica no tumescente (cianocrilato, fármaco, mecánico u otras);306.620;CARDIOLOGIA;
1703066;7;Instalación de catéter venoso de larga duración tunelizado (incluye cateter);432.720;CARDIOLOGIA;
1703074;4;Retiro de catéter venoso de larga duración tunelizado;216.350;CARDIOLOGIA;
1703032;7;Anastomosis linfovenosas;291.420;CARDIOLOGIA;
1703033;7;Linfedema, trat. quir. una extremidad;374.140;CARDIOLOGIA;
1703034;3;Drenaje quirúrgico adenitis;58.720;CARDIOLOGIA;
1703035;3;Biopsia quir. ganglionar (cualquier región periférica superficial o profunda) (proc. aut.);113.830;CARDIOLOGIA;
1703036;9;Disección y extirpación ganglionar regional: axilo-supraclavicular ;467.690;CARDIOLOGIA;
1703037;9;Disección y extirpación ganglionar regional: cérvico-torácica;419.410;CARDIOLOGIA;
1703038;9;Disección y extirpación ganglionar regional: ileoinguinal;471.140;CARDIOLOGIA;
1703039;9;Disección y extirpación ganglionar regional: inguinoescrotales;398.740;CARDIOLOGIA;
1703040;10;Disección y extirpación ganglionar regional: lumbo-aórticos;580.440;CARDIOLOGIA;
1703068;10;Resección ganglios mediastínicos por toracotomía;534.580;CARDIOLOGIA;
1703069;12;Resección ganglios mediastínicos por vía videotoracoscopica;748.410;CARDIOLOGIA;
1703070;10;Vaciamiento mediastínico ántero-superior;382.350;CARDIOLOGIA;
1703042;6;Disección y extirpación ganglionar regional: poplíteos;262.320;CARDIOLOGIA;
1703043;8;Vaciamiento (disección) radical cuello (v.r.c.) clásico ipsilateral;390.950;CARDIOLOGIA;
1703044;5;Disección y extirpación ganglionar regional: yugular simple;182.550;CARDIOLOGIA;
1703045;9;Simpatectomía cérvico-torácica;419.410;CARDIOLOGIA;
1703046;9;Simpatectomía lumbar;364.280;CARDIOLOGIA;
1703067;9;Simpatectomía cervico-torácica toracoscopia;414.420;CARDIOLOGIA;
1703047;12;Anastomosis vasculares sistémicopulmonares (Blalock-Pott-Glenn o similares);710.030;CARDIOLOGIA;
1703048;5;Cambio de generador de marcapaso, sin cambio de electrodo (no incluye el valor de la prótesis);189.860;CARDIOLOGIA;
1703148;5;Cambio de generador de marcapaso (incluye el valor de la prótesis);2.128.420;CARDIOLOGIA;
1703049;12;Coartación aórtica infantil (preductal) trat. quir.;710.030;CARDIOLOGIA;
1703050;12;Coartación aórtica, trat. quir.;710.030;CARDIOLOGIA;
1703051;10;Conducto arterioso persistente, trat. quir.;793.740;CARDIOLOGIA;
1703052;11;Fístula coronaria, trat. quir.;630.950;CARDIOLOGIA;
1703053;8;Implantación de marcapaso c/electrod. intraven. o epicárdico (no incluye el valor de la prótesis);256.530;CARDIOLOGIA;
1703153;8;Implantación de marcapaso c/electrod. intraven. o epicárdico (incluye el valor de la prótesis);2.570.210;CARDIOLOGIA;
1703054;11;Operación sobre anillos valvulares o vasculares;520.650;CARDIOLOGIA;
1703055;10;Operaciones sobre arteria pulmonar, constricción por cinta;491.460;CARDIOLOGIA;
1703056;10;Pericardiectomía y/o extirp. de quistes y/o tumores;650.020;CARDIOLOGIA;
1703057;10;Pericardiorrafia o miopericardiorrafia en heridas penetrantes;601.710;CARDIOLOGIA;
1703058;10;Pericardiotomía;387.980;CARDIOLOGIA;
1703072;8;Implante de desfribilador con resincronizador VVI (incluye dispositivo);7.968.750;CARDIOLOGIA;
1703073;8;Implante de desfribilador con resincronizador DDD  (incluye dispositivo);7.661.810;CARDIOLOGIA;
1703077;6;Extracción de electrodo endocavitario, con o sin extracción de generador de marcapaso o desfibrilador;274.690;CARDIOLOGIA;
1703061;14;"- De complejidad mayor: incluye reemplazo valvular múltiple, tres o más puentes aortocoronarios y/o anastomosis con arteria mamaria, corrección de cardiopatías congénitas complejas (por ejemplo: Fallot; atresia tricuspídea; doble salida del ventrículo derecho; transposición grandes vasos; ventrículo único o similares), aneurisma aórtico torácico, trasplante cardíaco y cualquier operación cardíaca en lactantes";4.847.260;CARDIOLOGIA;
1703062;14;"- De complejidad mediana: incluye comunicación interventricular, reemplazo univalvular, uno o dos puentes aortocoronarios; aneurisma ventricular, corrección de Wolf-Parkinson White y otras arritmias";2.934.870;CARDIOLOGIA;
1703063;14;- De complejidad Menor: incluye comunicación interauricular simple, estenosis pulmonar valvular, estenosis mitral o similar;1.804.790;CARDIOLOGIA;
1704001;10;"Cirugía del opérculo torácico (resección de primera costilla, cualquier abordaje); unilateral";374.820;CARDIOLOGIA;
1704079;12;Cirugía del opérculo torácico por vía videotoracoscopica;513.210;CARDIOLOGIA;
1704002;10;Cirugía tórax abierto traumático y/o fijación tórax volante, osteosíntesis costales múltiples y de esternón (no incluye el valor de la prótesis);503.800;CARDIOLOGIA;
1704003;9;Fenestración o toracoplastía;364.280;CARDIOLOGIA;
1704004;9;Reparación pectum excavatum o carinatum, (proc. aut.);331.130;CARDIOLOGIA;
1704005;8;Resección de costillas y/o pared costal y/o cartílago y/o esternón s/plastía (proc. aut.);253.080;CARDIOLOGIA;
1704006;8;Resección de pared costal c/plastía (toracoplastía osteoplástica de York o similar);308.210;CARDIOLOGIA;
1704007;10;Toracofrenolaparatomía exploradora c/s reparación vísceras torácicas y abdominales;450.060;CARDIOLOGIA;
1704008;10;Toracofrenotomía exploradora;387.980;CARDIOLOGIA;
1704009;9;Toracotomía exploradora, c/s biopsia, c/s debridación, c/s drenaje;322.920;CARDIOLOGIA;
1704080;12;Videotoracoscopía exploradora ;473.690;CARDIOLOGIA;
1704010;6;Toracotomía mínima c/s resección costal, c/s biopsia, c/s drenaje;164.480;CARDIOLOGIA;
1704011;8;Mediastinotomía exploradora ant. o post. c/s biopsia proc. aut;246.150;CARDIOLOGIA;
1704012;7;Drenaje quir. de mediastino, vía cervical;211.010;CARDIOLOGIA;
1704013;8;Drenaje quir. de mediastino, vía torácica;299.920;CARDIOLOGIA;
1704014;7;Timectomía vía cervical;278.970;CARDIOLOGIA;
1704015;8;Timectomía  vía torácica medioesternal;349.630;CARDIOLOGIA;
1704016;9;Conducto torácico, ligadura quirúrgica;364.270;CARDIOLOGIA;
1704081;10;Conducto torácico, ligadura por vía videotoracoscopica;997.290;CARDIOLOGIA;
1704017;10;Tumores o quistes de mediastino (anterior o posterior) trat. quir. c/s disección ganglionar;553.440;CARDIOLOGIA;
1704065;10;Mediastinoscopía y/o videomediastinoscopía c/s biopsia;341.820;CARDIOLOGIA;
1704066;11;Tumores o quistes de mediastino (anterior o posterior) tratamiento quirúrgico c/s disección ganglionar por videotoracoscopia;413.150;CARDIOLOGIA;
1704018;10;Cirugía del diafragma con cirugía de vísceras abdominales o torácicas;456.950;CARDIOLOGIA;
1704064;10;Frenoparálisis trat. quir.;454.610;CARDIOLOGIA;
1704082;12;Frenoparalisis tratatamiento quirúrgico laparoscópico;471.560;CARDIOLOGIA;
1704083;12;Frenoparalisis tratamiento quirúrgico por vía videotoracoscopica;622.470;CARDIOLOGIA;
1704019;9;Heridas traumáticas del diafragma, trat. quir.;336.670;CARDIOLOGIA;
1704020;10;Hernioplastía diafragmática por vía torácica c/ prótesis (no incluye valor de la prótesis);387.980;CARDIOLOGIA;
1704084;12;Hernioplastía diafragmática por vía torácica c/s prótesis por vía videotoracoscopica ;531.230;CARDIOLOGIA;
1704021;9;Hernioplastía diafragmática por vía torácica, sin prótesis;350.480;CARDIOLOGIA;
1704022;10;Tumores, malformaciones o quistes del diafragma (no incluye valor de la prótesis) trat. quir.;387.980;CARDIOLOGIA;
1704067;11;Cirugía del diafragma con cirugía de vísceras abdominales o torácicas por vía toracoscopia;344.410;CARDIOLOGIA;
1704068;10;Heridas traumáticas, trat. quir. por vía videotoracoscopia;413.540;CARDIOLOGIA;
1704069;11;Cirugía de tumores o malformaciones diafragmaticos por videotoracoscopia;418.970;CARDIOLOGIA;
1704023;9;Cuerpo extraño pleural, extrac. quir.;322.920;CARDIOLOGIA;
1704024;11;Decorticación pleuropulmonar (pleurectomía parcial o total);382.700;CARDIOLOGIA;
1704025;6;Pleurodesis por pleurotomía;109.250;CARDIOLOGIA;
1704026;10;Pleurodesis por toracotomía;346.600;CARDIOLOGIA;
1704085;10;Pleurodesis por vía videotoracoscopica;474.570;CARDIOLOGIA;
1704027;4;Pleurotomía única o doble ;76.870;CARDIOLOGIA;
1704028;10;Tratamiento resectivo de tumores pleurales;353.520;CARDIOLOGIA;
1704086;11;Tumores pleurales, por vía videotoracoscopica;484.030;CARDIOLOGIA;
1704087;14;Cirugía del mesotelioma maligno;2.870.280;CARDIOLOGIA;
1704088;8;Fibrinolisis pleural por pleurotomía;664.710;CARDIOLOGIA;
1704070;10;Biopsia pleural por videotoracoscopia;302.210;CARDIOLOGIA;
1704071;11;Cuerpo extraño pleural, por videotoracoscopia;313.790;CARDIOLOGIA;
1704072;12;Decorticación pleuropulmonar (pleurectomía parcial o total) por videotoracoscopia;422.570;CARDIOLOGIA;
1704029;10;Broncotomía o traqueobroncotomía exploradora o terapéutica por toracotomía (proc. aut.);387.980;CARDIOLOGIA;
1704030;11;Cirugía ruptura traqueobronquial o tratamiento quirúrgico fístula bronquial por esternotomía media;630.950;CARDIOLOGIA;
1704031;10;Plastía de tráquea y/o bronquios c/s resección, c/s prótesis (no incluye el valor de la prótesis);643.100;CARDIOLOGIA;
1704032;11;Tratamiento quirúrgico fístula bronquial por toracotomía;506.810;CARDIOLOGIA;
1704033;9;Tumores traqueales, extirpación;619.430;CARDIOLOGIA;
1704034;10;Absceso pulmonar, drenaje por toracotomía;346.600;CARDIOLOGIA;
1704035;9;Biopsia pulmonar por toracotomía;322.920;CARDIOLOGIA;
1704036;9;Bulas, trat. quir.;322.920;CARDIOLOGIA;
1704037;11;Cirugía de quiste hidatídico sin resección pulmonar;575.770;CARDIOLOGIA;
1704038;9;Cuerpo extraño intrapulmonar, extirp. quir.;357.330;CARDIOLOGIA;
1704039;8;Heridas de pulmón, trat. quir. (proc. aut.);301.340;CARDIOLOGIA;
1704090;10;Heridas de pulmón, trat. quir. por vía videotoracoscopica;727.160;CARDIOLOGIA;
1704040;11;Lobectomía o bilobectomía;575.770;CARDIOLOGIA;
1704091;12;Lobectomía o bilobectomía por vía videotoracoscopica;1.107.880;CARDIOLOGIA;
1704041;11;Metástasis bilateral pulmón, trat. quir. por esternotomía;575.770;CARDIOLOGIA;
1704042;10;Metástasis unilateral pulmón;408.640;CARDIOLOGIA;
1704043;11;Neumonectomía c/s resección de pared costal;672.310;CARDIOLOGIA;
1704092;13;Neumonectomía por vía videotoracoscopica;920.500;CARDIOLOGIA;
1704045;10;Quistectomía simple de pulmón;408.640;CARDIOLOGIA;
1704046;10;Resecciones segmentarias anatómicas de pulmón ;491.460;CARDIOLOGIA;
1704093;13;Resecciones segmentarias anatómica por vía videotoracoscopica;992.450;CARDIOLOGIA;
1704073;11;Absceso pulmonar, drenaje por videotoracoscopia;864.940;CARDIOLOGIA;
1704089;14;Resección segmentaria atipica por vía videotoracoscopica;864.940;CARDIOLOGIA;
1704074;11;Cirugía de quiste hidatídico c/s resección pulmonar por vía videotoracoscopia;383.570;CARDIOLOGIA;
1704075;11;Metástasis unilateral, trat. quir. por videotoracoscopia;429.710;CARDIOLOGIA;
1704047;6;Extracción cuerpo extraño esofágico por vía cervical;205.810;CARDIOLOGIA;
1704048;9;Cuerpo extraño esofágico, extracción por esofagotomía, vía torácica;364.270;CARDIOLOGIA;
1704094;11;Extracción cuerpo extraño esofágico por vía videotoracoscopica;498.760;CARDIOLOGIA;
1704049;6;Esofagostomía cervical (proc. aut.);205.810;CARDIOLOGIA;
1704050;9;Tumores benignos y/o quistes esofágicos,  trat. quir., vía cervical;270.530;CARDIOLOGIA;
1704051;9;Tratamiento quirúrgico de tumores esofagicos benignos y/o quistes vía torácica;364.270;CARDIOLOGIA;
1704095;11;Resección de tumor esofagico benignos por vía videotoracoscopica;498.760;CARDIOLOGIA;
1704052;8;Divertículos esofágicos, trat. quir., vía cervical;242.070;CARDIOLOGIA;
1704053;8;Divertículos esofágicos, trat. quir., vía torácica;335.860;CARDIOLOGIA;
1704096;10;Resección de diverticulos esofágicos por vía videotoracoscopica;656.930;CARDIOLOGIA;
1704054;8;Achalasia, trat. quir.;390.950;CARDIOLOGIA;
