"Código genérico";"Nombre producto genérico";"Descripción producto genérico";"Tipo producto";"Código ONU";"Clasificación ONU";"Clasificación interna";"Estado Código genérico";"Canasta Esencial de Medicamentos";precio
100003114;"AC. POLIGLICOLI.N-6/0 AG3/8CIR CORT 13MM";"ACIDO POLIGLICOLICO O POLIGLACTINA N-6/0 C/AG 3/8 CIRCULO CORTANTE 13 MM HEBRA 45 CM LARGO MINIMO INCOLORA DOBLE EMPAQUE EN SOBRE ESTERIL.  ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Insumos;42292904;"Sutura quirúrgica o";"Sutura y productos relacionados";inactivo;0;2959
100003115;"AC. POLIGLICO.N-7/0 AG3/8CIR ESPAT6 5MM";"ACIDO POLIGLICOLICO O POLIGLACTINA N-7/0 C/2 AG 3/8 CIRCULO ESPATULADA 6 5 MM HEBRA 30 CM LARGO MINIMO DOBLE EMPAQUE EN SOBRE ESTERIL.  ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Insumos;42292904;"Sutura quirúrgica o";"Sutura y productos relacionados";inactivo;0;3249
100003116;"SEDA N-0 AG 1/2 CILIN 25MM HEBRA 75CM SO";"SEDA N- 0 CON AGUJA 1/2 CIRCULO CILINDRICA 24 A 26 MM HEBRA 75 CM LARGOMINIMO DOBLE EMPAQUE EN SOBRE ESTERIL. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Insumos;42292904;"Sutura quirúrgica o";"Sutura y productos relacionados";inactivo;0;3894
100003117;"SEDA N4/0 AG 1/2 CORT 26MM HEBRA 75CM SO";"SEDA NEGRA N- 4/0 CON AGUJA 1/2 CIRCULO CORTANTE 25 A 27 MM HEBRA 75 CMLARGO MINIMO DOBLE EMPAQUE EN SOBRE ESTERIL. ENVASE RESISTENTE CONSELLOQUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Insumos;42292904;"Sutura quirúrgica o";"Sutura y productos relacionados";inactivo;0;3403
100003118;"SEDA N4/0 AG 3/8 CORT 19MM HEBRA 45CM SO";"SEDA NEGRA N- 4/0  CON AGUJA 3/8 CIRCULO CORTANTE 18 A 20 MM HEBRA 45 CM LARGO MINIMO DOBLE EMPAQUE EN SOBRE ESTERIL. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Insumos;42292904;"Sutura quirúrgica o";"Sutura y productos relacionados";inactivo;0;3825
100003119;"SEDA N5/0 AG1/2 CILIN 22MM HEBRA 75CM SO";"SEDA NEGRA N- 5/0 CON AGUJA 1/2 CIRCULO CILINDRICA 21 A 23 MM HEBRA 75 CM LARGO MINIMO DOBLE EMPAQUE EN SOBRE ESTERIL. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Insumos;42292904;"Sutura quirúrgica o";"Sutura y productos relacionados";inactivo;0;2732
100003120;"SEDA N5/0 AG3/8 CORT 19 MM HEBRA 45CM SO";"SEDA NEGRA N- 5/0 CON AGUJA 3/8 CIRCULO CORTANTE 18 A 20 MM HEBRA 45 CMLARGO  MINIMO DOBLE EMPAQUE EN SOBRE ESTERIL. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Insumos;42292904;"Sutura quirúrgica o";"Sutura y productos relacionados";inactivo;0;2753
100003121;"SEDA N6/0 AG1/2 CILIN 17/18MM HEB45CM SO";"SEDA NEGRA N- 6/0 CON AGUJA 1/2 CIRCULO CILINDRICA 16 A 18 MM HEBRA 45 CM LARGO MINIMO DOBLE EMPAQUE EN SOBRE ESTERIL. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Insumos;42292904;"Sutura quirúrgica o";"Sutura y productos relacionados";inactivo;0;3275
100003122;"SEDA N6/0 AG3/8 CORT 12MM HEBRA 45CM SO";"SEDA NEGRA N- 6/0 CON AGUJA 3/8 CIRCULO CORTANTE 10 A 13 MM HEBRA 45 CMLARGO MINIMO (OFTALMOLOGIA) DOBLE EMPAQUE  EN SOBRE ESTERIL. ENVASE RESISTENTE CON SELLOQUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Insumos;42292904;"Sutura quirúrgica o";"Sutura y productos relacionados";inactivo;0;2171
100003123;"SEDA N7/0 AG3/8 CORT 9 3MM HEBRA 45CM SO";"SEDA NEGRA N- 7/0 CON AGUJA 3/8 CIRCULO CORTANTE 9 A 9 4 MM HEBRA 45 CMLARGO MINIMO (OFTALMOLOGIA)  DOBLE EMPAQUE  EN SOBRE ESTERIL. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Insumos;42292904;"Sutura quirúrgica o";"Sutura y productos relacionados";inactivo;0;2963
100003124;"SEDA N8/0 2AG3/8 ESPAT 6 6MM HEBRA 45CM";"SEDA NEGRA N- 8/0  CON 2 AGUJAS 3/8 CIRCULO ESPATULADA 6 5 A 6 7 MM HEBRA 45 CM LARGO MINIMO DOBLE EMPAQUE EN SOBRE ESTERIL. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Insumos;42292904;"Sutura quirúrgica o";"Sutura y productos relacionados";inactivo;0;2906
100003126;"METILFENIDATO 20 MG CM";"METILFENIDATO 20 MG COMPRIMIDO ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Psicotrópicos;51142618;"Clorhidrato de metil";Estimulantes/anoréxicos;inactivo;0;28834
100003202;"VERAPAMILO 80  MG CP/ CM REC";"VERAPAMILO 80  MG COMPRIMIDO RECUBIERTO O CAPSULA ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Fármacos;51121707;Verapamilo;Antianginosos/antihipertensivo;inactivo;0;23305
100003203;"CANDESARTAN 8 MG CM";"MATERIAL UNIDAD DE ESTUDIOS: CANDESARTAN 8 MG CM";Fármacos;51121735;"Candesartán cilexeti";Antihipertensivos;inactivo;0;29500
100003204;"CANDESARTAN 16 MG CM";"MATERIAL UNIDAD DE ESTUDIOS: CANDESARTAN 16 MG CM";Fármacos;51121735;"Candesartán cilexeti";Antihipertensivos;inactivo;0;32974
100003205;"CILOSTAZOL 100 MG CM/CM REC";"CILOSTAZOL 100 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO ENVASADO ENBLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DELCONTENIDO. COTIZAR POR COMPRIMIDO O COMPRIMIDO RECUBIERTO.";Fármacos;51131708;Cilostazol;"Trombolíticos/inhib. agregación plaquet.";activo;1;48179
100003206;"CINARIZINA 75 MG CP/CM/CM REC";"CINARIZINA 75 MG COMPRIMIDO  COMPRIMIDO RECUBIERTO O CAPSULA ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DELCONTENIDO.";Fármacos;51171807;Cinarizina;Vasodilatadores;inactivo;0;8559
100003207;"TRIMEBUTINA 200 MG CM/CM REC/CP";"TRIMEBUTINA 200 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO O CAPSULA ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR COMPRIMIDO O COMPRIMIDO RECUBIERTO O CAPSULA.";Fármacos;51172109;Trimebutina;Antiespasmódicos;activo;1;30135
100003208;"ATOMOXETINA 18 MG CP/CM REC.";"MATERIAL UNIDAD DE ESTUDIOS: ATOMOXETINA 18 MG CP/CM REC.";Fármacos;51151703;Epinefrina;"Déficit atencional  hiperactividad";inactivo;0;12796
100003209;"ATOMOXETINA 40 MG CP/CM REC.";"ATOMOXETINA 40 MG COMPRIMIDO RECUBIERTO O CAPSULA ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Fármacos;51142618;"Clorhidrato de metil";"Déficit atencional  hiperactividad";inactivo;0;16514
100003210;"ESCITALOPRAM 10 MG CM REC";"ESCITALOPRAM 10 MG COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR COMPRIMIDO RECUBIERTO.";Fármacos;51141633;"Oxalato de escitalop";Antidepresivos;activo;1;37188
100003211;"ESCITALOPRAM 20 MG CM REC";"ESCITALOPRAM 20 MG COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR COMPRIMIDO RECUBIERTO.";Fármacos;51141633;"Oxalato de escitalop";Antidepresivos;activo;1;36947
100003212;"TOPIRAMATO 25 MG CM REC.";"TOPIRAMATO 25 MG COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER. ENVASERESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR COMPRIMIDO RECUBIERTO.";Fármacos;51141528;Topiramato;"Anticonvulsivantes  antiepilépticos";activo;1;3983
100003213;"TOPIRAMATO 50 MG CM REC.";"TOPIRAMATO 50 MG COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR COMPRIMIDO.;;;;";Fármacos;51141528;Topiramato;"Anticonvulsivantes  antiepilépticos";activo;1;5509
100003214;"TOPIRAMATO 100 MG CM REC.";"TOPIRAMATO 100 MG COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER. ENVASERESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR COMPRIMIDO RECUBIERTO.";Fármacos;51141528;Topiramato;"Anticonvulsivantes  antiepilépticos";activo;1;5292
100003215;"BROMAZEPAM 3 MG CM";"BROMAZEPAM 3 MG COMPRIMIDO ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Psicotrópicos;51141910;Bromazepam;"Ansiolíticos  tranquiliz.  antimaníacos";inactivo;0;15118
100003216;"MONTELUKAST 4 MG CM MASTIC";"MONTELUKAST 4 MG COMPRIMIDO MASTICABLE ENVASADO EN BLISTER. ENVASERESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR COMPRIMIDO MASTICABLE.";Fármacos;51161515;"Montelukast sódico";Antiasmáticos;activo;1;16383
100003217;"MONTELUKAST 5 MG CM MASTIC";"MONTELUKAST 5 MG COMPRIMIDO MASTICABLE ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR COMPRIMIDO MASTICABLE.";Fármacos;51161515;"Montelukast sódico";Antiasmáticos;activo;1;8764
100003218;"MONTELUKAST 10 MG CM/CM REC";"MONTELUKAST 10 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR COMPRIMIDO O COMPRIMIDO RECUBIERTO.";Fármacos;51161515;"Montelukast sódico";Antiasmáticos;activo;1;5460
100003219;"DESLORATADINA 5 MG CM / CM REC";"DESLORATADINA 5 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR COMPRIMIDO O COMPRIMIDO RECUBIERTO.";Fármacos;51161633;Desloratadina;Antihistamínicos;activo;1;40385
100003220;"FEXOFENADINA 180 MG CM/CM REC";"FEXOFENADINA 180 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO ENVASADO ENBLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DELCONTENIDO. COTIZAR POR COMPRIMIDO O COMPRIMIDO RECUBIERTO.";Fármacos;51161621;"Clorhidrato de fexof";Antihistamínicos;activo;0;29247
100003221;"LEVOCETIRIZINA 5 MG CM REC";"LEVOCETIRIZINA 5 MG COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER. ENVASERESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR COMPRIMIDO RECUBIERTO.";Fármacos;51161615;Cetirizina;Antihistamínicos;activo;1;40821
100003222;"SALBUTAMOL 2 MG CM BLISTER.";"SALBUTAMOL 2 MG COMPRIMIDO ENVASADO EN BLISTER. ENVASE RESISTENTE HASTA50 COMPRIMIDOS CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Fármacos;51161508;"Sulfato de salbutamo";Broncodilatadores;inactivo;0;22956
100003223;"ACIDO IBANDRONICO 150 MG CM REC";"ACIDO IBANDRONICO 150 MG COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER.ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR COMPRIMIDO RECUBIERTO.";Fármacos;51182415;"Ácido zoledrónico";"Sales de calcio y reguladores del calcio";activo;1;47816
100003224;"ALENDRONATO 70 MG CM/CM REC/CP";"ALENDRONATO 70 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO O CAPSULA ENVASADOEN BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDADDEL CONTENIDO. COTIZAR POR COMPRIMIDO O COMPRIMIDO RECUBIERTO O CAPSULA.";Fármacos;51182406;"Alendronato sódico";"Sales de calcio y reguladores del calcio";activo;1;4483
100003225;"FINASTERIDA 5 MG CM/CM REC";"FINASTERIDA 5 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER.ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR COMPRIMIDO O COMPRIMIDO RECUBIERTO.";Fármacos;51182001;Finasterida;"Andrógenos e inhibidores androgénicos";activo;1;57087
100003226;"SILDENAFIL 50 MG CM REC/CP";"SILDENAFIL 50 MG COMPRIMIDO RECUBIERTO O CAPSULA ENVASADA EN BLISTER.ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR COMPRIMIDO RECUBIERTO O CAPSULA.";Fármacos;51212401;"Citrato de sildenafi";"Tratamiento disfunción sexual";activo;1;24277
100003227;"CLOMIFENO 50 MG CM";"CLOMIFENO 50 MG COMPRIMIDO ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Fármacos;51181911;"Citrato de clomifén";"Otros estimuladores o inhibidores hormon";inactivo;0;48360
100003228;"DEFLAZACORT 6 MG CM";"MATERIAL UNIDAD DE ESTUDIOS: DEFLAZACORT 6 MG CM";Fármacos;51181718;Deflazacort;"Corticosteroides  esteroides anabólicos";inactivo;0;53422
100003229;"DEFLAZACORT 30 MG CM/CM REC";"DEFLAZACORT 30 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO ENVASADO ENBLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DELCONTENIDO. COTIZAR POR COMPRIMIDO O COMPRIMIDO RECUBIERTO.";Fármacos;51181718;Deflazacort;"Corticosteroides  esteroides anabólicos";activo;1;51722
100003230;"DONEPEZILO 10 MG CM (NO BUCODIS NI DISP)";"DONEPEZILO 10 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO (NO BUCODISPERSABLENI DISPERSABLE) ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLO QUEASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR COMPRIMIDO OCOMPRIMIDO RECUBIERTO.";Fármacos;51151509;"Clorhidrato de donep";"Colinérgicos e inhib. de colinesterasa";activo;1;34441
100003231;"MIRTAZAPINA 30 MG CM REC";"MIRTAZAPINA 30 MG COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER. ENVASERESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR COMPRIMIDO RECUBIERTO.";Fármacos;51141604;Mirtazapina;Antidepresivos;activo;1;24157
100003232;"NARATRIPTAN 2 5 MG CM REC";"NARATRIPTAN 2 5 MG COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER. ENVASERESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR COMPRIMIDO RECUBIERTO.";Fármacos;51142410;"Clorhidrato de narat";"Fármacos antimigraña (dolor vascular)";activo;0;16579
100003233;"NEBIVOLOL 5 MG CM";"NEBIVOLOL 5 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER.ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR COMPRIMIDO.";Fármacos;51121709;Carvedilol;Antianginosos/antihipertensivo;activo;0;3390
100003234;"OLMESARTAN 40 MG CM REC";"OLMESARTAN 40 MG COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER. ENVASERESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR COMPRIMIDO RECUBIERTO.";Fármacos;51121759;"Olmesartán medoxomil";Antihipertensivos;activo;0;51990
100003235;"PIOGLITAZONA 15 MG CM BLISTER/FRA";"MATERIAL UNIDAD DE ESTUDIOS: PIOGLITAZONA 15 MG CM BLISTER/FRA";Fármacos;51181520;"Clorhidrato de piogl";"Antidiabéticos e hiperglicémicos";inactivo;0;37782
100003236;"TELMISARTAN  80 MG CM/CM REC";"TELMISARTAN 80 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR COMPRIMIDO O COMPRIMIDO RECUBIERTO.";Fármacos;51121763;Telmisartán;Antihipertensivos;activo;0;46136
100003237;"TIBOLONA 2 5 MG CM/CM REC";"TIBOLONA 2 5 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER.DEBE INCORPORAR 1 FOLLETO INFORMATIVO AL PACIENTE POR CADA BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR COMPRIMIDO O COMPRIMIDO RECUBIER";Fármacos;51181818;Progesterona;"Estrógenos  progestágenos y anticoncep.";activo;1;32161
100003238;"ENALAPRIL 5 MG CM /CM RECUBIERTO";"ENALAPRIL 5 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR COMPRIMIDO O COMPRIMIDO RECUBIERTO.";Fármacos;51121715;Enalapril;Antihipertensivos;inactivo;0;19758
100003239;"AMLODIPINO 5 MG CM/CM REC.";"AMLODIPINO 5 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER.ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR COMPRIMIDO O COMPRIMIDO RECUBIERTO.";Fármacos;51121743;"Besilato de amlodipi";Antihipertensivos;activo;1;23443
100003240;"PRAVASTATINA 20 MG CM";"PRAVASTATINA 20 MG COMPRIMIDO ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Fármacos;51121806;"Pravastatina sódica";"Antihiperlipidémicos/ hipocolesterolém.";inactivo;0;21670
100003241;"VAC. PAPIL HUMANO TETRAV MONO DO FAM/JRP";"VACUNA RECOMBINANTE ABSORBIDA CONTRA LA INFECCION POR VIRUS PAPILOMA HUMANO (VPH) POR LOS SUBTIPOS 6  11  16 y 18 (TETRAVALENTE). PRESENTACION MONODOSIS EN SUSPENSION INYECTABLE FRASCO AMPOLLA O JERINGA PRELLENADA. ENVASE RESISTENTE CON SELLO QUE ASEGURE I";Refrigerados;51201615;"Vacuna antineumocóci";"Vacunas  antígenos y toxoides";activo;0;39989
100003242;"ALTEPLASA 50 MG POLVO LIOF P/SOL INY FAM";"ALTEPLASA 50 MG POLVO LIOFILIZADO PARA SOLUCION INYECTABLE PARA ADMINISTRACION INTRAVENOSA FRASCO AMPOLLA. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR FRASCO AMPOLLA.";Fármacos;51131702;Alteplasa;"Trombolíticos/inhib. agregación plaquet.";activo;1;37365
100003243;"DARUNAVIR 150 MG CM REC";"DARUNAVIR 150 MG COMPRIMIDO RECUBIERTO. ENVASE RESISTENTE CON SELLO QUEASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR COMPRIMIDORECUBIERTO.";Fármacos;51102314;Ritonavir;Antivirales;inactivo;0;2351
100003244;"DARUNAVIR 600 MG CM REC";"DARUNAVIR 600 MG COMPRIMIDO RECUBIERTO ENVASE RESISTENTE CON SELLO QUEASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR COMPRIMIDORECUBIERTO.";Fármacos;51102314;Ritonavir;Antivirales;activo;0;2482
100003245;"ETRAVIRINA 200 MG CM/CM REC";"ETRAVIRINA 200 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO. ENVASE RESISTENTECON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR PORCOMPRIMIDO O COMPRIMIDO RECUBIERTO.";Fármacos;51102311;Nevirapina;Antivirales;activo;0;11032
100003246;"RITONAVIR 100 MG CM REC";"RITONAVIR 100 MG COMPRIMIDO RECUBIERTO. VÍA ORAL. ENVASE RESISTENTE CONSELLO QUEASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR COMPRIMIDO.";Fármacos;51102314;Ritonavir;Antivirales;activo;0;2166
100003247;"ZUCLOPENTIXOL 200MG/ML SOL.INYECTABLE AM";"ZUCLOPENTIXOL DECANOATO 200 MG/ML SOLUCION INYECTABLE AMPOLLA. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR AMPOLLA.";Fármacos;51141724;"Clorhidrato de tioti";Antidepresivos;activo;1;1967
100003248;"QUETIAPINA 300 MG CM REC. BLISTER";"QUETIAPINA 300 MG COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Fármacos;51141722;"Fumarato de quetiapi";Antipsicóticos;inactivo;0;39700
100003249;"FLUTICASONA 50 MCG/DO NEBUL FRA 60A120DO";"FLUTICASONA 50 MCG/DOSIS SUSPENSION PARA NEBULIZACION NASAL FRASCO 60 A120 DOSIS. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DELCONTENIDO. PRECIO SERA EVALUADO POR DOSIS. COTIZAR POR FRASCO.";Fármacos;51181722;Fluticasona;Antiasmáticos;activo;1;12785
100003250;"DESLORA 2 5MG/5ML JBE/SOL FRA100 A 120ML";"DESLORATADINA 2 5MG/5ML JARABE O SOLUCION ORAL FRASCO 100 A 120 ML. ENVASE RESISTENTE  CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. PRECIO SERA EVALUADO POR ML. COTIZAR POR FRASCO.";Fármacos;51161633;Desloratadina;Antihistamínicos;activo;1;42831
100003251;"MONTELUKAST 4 MG GRANULADO ORAL SOBRE";"MONTELUKAST 4 MG GRANULADO ORAL ENVASADO EN SOBRE. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR SOBRE.";Fármacos;51161515;"Montelukast sódico";Antiasmáticos;activo;1;4485
100003252;"CLORHEXIDINA 4% SOLUCION TOPICA FRA 1L";"CLORHEXIDINA GLUCONATO 4 % SOLUCION TOPICA FRASCO 1 L. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR FRASCO.";Fármacos;51102707;"Gluconato de clorhex";Antibióticos;inactivo;0;38222
100003253;"AZUFRE 6% CREMA/POMADA TUBO/POTE 40A 50G";"AZUFRE 6% POMADA O CREMA EN POTE O POMO DE 40 A 50 GRAMOS. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Fármacos;51101720;Lindane;"Dermatológicos  fanereos";inactivo;0;32945
100003254;"VALSARTAN 80 MG CP/CM REC.";"VALSARTAN 80 MG COMPRIMIDO RECUBIERTO O CAPSULA ENVASADO EN BLISTER.ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR COMPRIMIDO RECUBIERTO O CAPSULA.";Fármacos;51121733;Valsartan;Antihipertensivos;activo;1;13371
100003255;"METFORMINA 500 MG CM RECUBIERTO";"METFORMINA 500 MG COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER. ENVASERESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR COMPRIMIDO RECUBIERTO.";Fármacos;51181517;"Clorhidrato de metfo";"Antidiabéticos e hiperglicémicos";activo;1;19289
100003257;"ROSUVASTATINA 10 MG CM REC.";"ROSUVASTATINA 10 MG COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER. ENVASERESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR COMPRIMIDO RECUBIERTO.";Fármacos;51121802;Lovastatina;"Antihiperlipidémicos/ hipocolesterolém.";activo;1;41699
100003258;"PERSEA GRATISIMA/GLYCINA 100/200 MG CP";"PERSEA GRATISIMA/GLYCINA 100/200 MG CAPSULA ENVASADO EN BLISTER. ENVASERESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR CAPSULA.";Fármacos;51121820;"Sulfato de condroiti";"Antiartrósico  antirreumático";activo;1;17637
100003259;"BACITRACINA /NEOMICINA UNGÜEN TU 10A15G";"BACITRACINA/NEOMICINA  UNGÜENTO DERMICO POMO O TUBO 10 A 15 GRAMOS. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.";Fármacos;51101513;Neomicina;Antibióticos;inactivo;0;59719
100003260;"BISOPROLOL 2 5 MG CM/CM REC.";"BISOPROLOL 2 5 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR COMPRIMIDO O COMPRIMIDO RECUBIERTO.";Fármacos;51121725;"Fumarato de bisoprol";Antihipertensivos;activo;1;8576
