Código;"Código adicional";"CONSULTAS Y ATENCION MEDICA";"Valor fonasa";Grupo;tipo
1601120;1;"Tratamiento abrasivo cutáneo mecánico por sesión";35240;"DERMATOLOGIA Y TEGUMENTOS";PROCEDIMIENTOS
1601121;1;"Tratamiento abrasivo cutáneo químico por sesión";26440;"DERMATOLOGIA Y TEGUMENTOS";PROCEDIMIENTOS
1601122;1;Tricograma;17600;"DERMATOLOGIA Y TEGUMENTOS";PROCEDIMIENTOS
1601124;2;"Tratamiento por láser, IPL o similar por área hasta 16 cm2 por sesión";44060;"DERMATOLOGIA Y TEGUMENTOS";PROCEDIMIENTOS
1601125;;"Terapia fotodinámica (no incluye medicamento) por sesión";44060;"DERMATOLOGIA Y TEGUMENTOS";PROCEDIMIENTOS
1601126;1;"Dermatoscopía digital con registro gráfico o digital hasta 5 lesiones";18120;"DERMATOLOGIA Y TEGUMENTOS";PROCEDIMIENTOS
1602201;2;"**Biopsia de piel y/o mucosa por curetaje o sección tangencial c/s electro por 1 lesión";45260;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602202;2;"Cabeza, cuello, genitales hasta 3 lesiones: extirpación, reparación o biopsia, total o parcial, de l";79860;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602203;2;"Resto del cuerpo hasta 3 lesiones: extirpación, reparación o biopsia, total o parcial, de lesiones b";53260;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602204;2;"Cabeza, cuello y genitales desde 4 y hasta 6 lesiones: extirpación, reparación o biopsia, total o pa";159750;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602205;2;"Resto del cuerpo desde 4 y hasta 6 lesiones: extirpación, reparación o biopsia, total o parcial, de ";106500;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602206;2;"Extirpación de lesiones benignas por sec tangencial, curetaje y/o fulguración hasta 15 lesiones";53260;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602207;2;"Tratamiento por electro de hemangiomas o telangectasias hasta 15 lesiones";53260;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602211;3;"Cabeza, cuello, genitales: tratamiento quirúrgico de tumor maligno por escisión total o parcial, con";166420;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602212;3;"Resto del cuerpo: tratamiento quirúrgico de tumor maligno por escisión total o parcial, con o sin su";133130;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602213;2;"Cabeza, cuello, genitales o melanoma cualquier ubicación: ampliación de márgenes quirúrgicos de tumo";133130;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602214;2;"Resto del cuerpo: ampliación de márgenes quirúrgicos de tumor maligno extirpado previamente";99850;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602215;3;"Tumores vasculares profundos cabeza, cuello, genitales";166420;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602216;3;"Tumores Vasculares Profundos Resto del cuerpo";133130;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602221;3;"Herida cortante o contusa complicada, reparación y sutura (más de 5 cm)";76010;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602222;2;"Herida cortante o contusa no complicada, reparación y sutura (una o múltiple hasta 5 cms. de largo t";20450;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602223;2;"Cabeza, cuello, genitales: extirpación de lesión benigna subepidérmica, incluye tumor sólido, quiste";99850;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602224;2;"Resto del cuerpo: extirpación de lesión benigna subepidérmica, incluye tumor sólido, quiste epidérmi";83180;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602225;2;"Vaciamiento y curetaje quirúrgico de lesiones quísticas o abscesos";53260;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602231;2;"Onicectomía total o parcial simple";21280;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602232;2;"Cirugía reparadora ungueal por proceso inflamatorio";66560;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602233;2;"Corrección quirúrgica de defecto congénito o por tumor ungueal";106500;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602240;1;"Curación por Médico, Quemadura o Similar menor al 5% superficie corporal en pabellón";14780;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602241;3;"Curación por Médico, Quemadura o Similar 5 a 10% superficie corporal en pabellón";26610;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1602242;6;"Curación por Médico, Quemadura o Similar mayor al 10 % superficie corporal en pabellón";47900;"DERMATOLOGIA Y TEGUMENTOS";CIRUGIAS
1701001;;"E.C.G. de reposo (incluye mínimo 12 derivaciones y 4 complejos por derivación)";7140;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701003;;"Electrocardiograma de esfuerzo";20120;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701006;;"E.C.G. continuo (test Holter o similares, por ej. variabilidad de la frecuencia cardíaca y/o alta re";34120;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701007;;"Ecocardiograma Doppler, con registro (incluye cód. 17-01-008)";65140;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701045;;"Ecocardiograma bidimensional doppler color";72590;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701008;;"Ecocardiograma bidimensional (incluye registro modo M, papel fotosensible y fotografía), en adultos ";40720;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701010;;"Sondeo cardíaco derecho c/s termodilución, en adultos o niños";315060;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701011;;"Sondeo cardíaco izquierdo y derecho, en adultos o niños";358190;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701012;;"Sondeo cardíaco izquierdo, en adultos o niños";292090;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701019;;"Cinecoronariografía derecha y/o izquierda (incluye sondeo cardíaco izquierdo y ventriculografía izqu";375190;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701020;;"Ventriculografía derecha, en adultos o niños (incl. proc. rad., y sondeo cardíaco derecho)";383900;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701021;;"Ventriculografía izquierda, en adultos o niños (incl. proc. rad., y sondeo cardíaco izquierdo)";324670;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701022;;"Aortografía, en adultos o niños (Incluye proc. rad.)";346540;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701023;;"Arteriografía de extremidades, en adultos o niños (incluye proc. rad.)";414370;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701131;;"Angioplastía Intraluminal coronaria uno o múltiples vasos (incl. proc. rad; balón, rotablator, Stent";2689060;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701132;;"Angioplastía Intraluminal periférica (incluye proc. rad., balón, Stent o similar)";1679590;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701043;;"Angioplastía de coartación aórtica (incl. proc. rad.) (proc. completo)";1625620;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701144;;"Angioplastía de arteria pulmonar o vena cava en niños (incluye proc. rad., balón, Stent o similar)";1703080;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701033;;"Biopsia endomiocárdica (proc. completo)";240990;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701038;;"Septostomía de Rashkind o con controlada con balón";549960;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701035;;"Colocación de sonda marcapaso transitorio (proc. completo)";203910;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701141;4;"Valvuloplastía mitral o tricúspide (incl. proc. radiológico, incluye balón)";1651920;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701142;4;"Valvuloplastía aórtica y/o pulmonar c/u (incl. proc. radiológico, incluye balón)";1651920;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701004;;"Registro de haz de His, en adultos o niños";39500;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701055;3;"Ecocardiograma bidimensional doppler color transesofágico";83840;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701056;;"Ecocardiograma Fetal";63160;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701057;;"Ecocardiograma de estrés (incluye medicamento)";61350;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701058;;"Test de esfuerzo con consumo de oxígeno (adultos y niños)";55510;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701059;1;"Tilt test o prueba de inclinación";72030;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701009;;"Monitoreo de presión arterial continuo";23670;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701013;4;"Cateterismo en recién nacido por arteria umbilical";18600;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701014;;"Instalación de catéter Swan-Ganz o similar, en adultos o niños (proc. aut.)";46700;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701015;;"Doppler con ergometría (por sesión)";11610;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701016;;"Doppler simple de vasos periféricos (por sesión)";4680;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701017;;"Pletismografía en reposo, esfuerzo c/u (por sesión)";14840;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701018;;"Registro ecoarterial o ecovenoso periférico c/u (por sesión)";20870;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701030;;"Punción evacuadora de pericardio, c/s toma de muestra c/s inyección de medicamento";15610;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701034;;Cardioversión;23350;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701037;3;"Punción subclavia o yugular con colocación de catéter";18600;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701039;3;"Trombólisis arterial periférica";77890;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701040;3;"Trombólisis intracoronaria";166020;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701046;4;"Estudio electrofisiológico endocardíaco de las arritmias";67460;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701050;4;"Ablación con corriente continua o radiofrecuencia de nódulo aurículo-ventricular";67460;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701051;4;"Ablación con corriente continua o con radiofrecuencia de vías accesorias y otros";107850;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701060;;"Revisión (re-implante) electrodo desfibrilador automático transvenoso";228930;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701061;;"Arteriografía selectiva o superselectiva pulmonar en adultos o niños (incl. proc. rad.)";367440;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701062;;"Arteriografía selectiva o superselectiva renal en adultos o niños (incl. proc. rad.)";367440;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701063;;"Arteriografía selectiva o superselectiva tronco celíaco en adultos o niños (incl. proc. rad.)";367440;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701064;;"Arteriografía selectiva o superselectiva arteria glútea en adultos o niños (incl. proc. rad.)";367440;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701065;;"Arteriografía selectiva o superselectiva hipogástrica en adultos o niños (incl. proc. rad.)";367440;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701066;;"Arteriografía selectiva o superselectiva hepática en adultos o niños (incl. proc. rad.)";367440;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701067;;"Arteriografía selectiva o superselectiva mesentérica en adultos o niños (incl. proc. rad.)";367440;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701068;;"Arteriografía selectiva o superselectiva arteria lumbar en adultos o niños (incl. proc. rad.)";367440;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701069;;"Arteriografía selectiva o superselectiva arteria vesical en adultos o niños (incl. proc. rad.)";367440;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701078;4;"Instalación de reservorio subcutáneo (catéter de quimioterapia)";432720;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1701079;4;"Retiro de reservorio subcutáneo (catéter de quimioterapia)";216350;CARDIOLOGIA;"PROC. DIAGNOSTICO Y TERAPEUTIC"
1703001;8;"Embolectomía y/o trombectomía, unilateral, miembro superior o inferior (proc. aut.)";242070;CARDIOLOGIA;
1703002;7;"Fístula arteriovenosa congénita o traumática, repar. quir.";346520;CARDIOLOGIA;
1703003;7;"Fístula arteriovenosa nativa (vena autóloga)";597270;CARDIOLOGIA;
1703075;6;"Fístula Arteriovenosa Protésica";748270;CARDIOLOGIA;
1703076;10;"Transposición de vena basílica para hemodiálisis";602110;CARDIOLOGIA;
1703005;10;"Reparación quirúrgica de vasos arteriales y/o venosos intra-abdominales o intra-torácicos c/s injert";491460;CARDIOLOGIA;
1703006;8;"Reparación quirúrgica de vasos arteriales y/o venosos periféricos c/s injerto (biológicos o sintétic";322020;CARDIOLOGIA;
1703007;12;"Aneurisma aórtico-abdominal trat. quir.";772130;CARDIOLOGIA;
1703008;7;"Aneurismas periféricos, trat. quir.";367230;CARDIOLOGIA;
1703009;14;"Aneurisma tóraco-abdominal trat. quir.";991800;CARDIOLOGIA;
1703071;14;"Aneurisma torácico con compromiso de arco aórtico tratamiento endovascular";1448820;CARDIOLOGIA;
1703010;10;"Puente aorto-bifemoral; puentes de troncos supra-aórticos";670740;CARDIOLOGIA;
1703011;10;"Puente aorto-unifemoral";546600;CARDIOLOGIA;
1703012;12;"Puente aorto-visceral (renal, mesentérico o similar); c/u";647960;CARDIOLOGIA;
1703013;12;"Puente aorto-ilíaco";647960;CARDIOLOGIA;
1703014;10;"Endarterectomía carotídea, subclavia, vertebral, femoral, o similar c/s injerto (proc. aut.)";546600;CARDIOLOGIA;
1703015;10;"Endarterectomía femoral común, superficial o profunda, poplítea u otras c/s injerto (proc. aut.)";387980;CARDIOLOGIA;
1703016;11;"Endarterectomía renal, c/s injerto (proc. aut.)";472300;CARDIOLOGIA;
1703017;10;"Puente fémoro-tibial o distales";546600;CARDIOLOGIA;
1703018;10;"Puente fémoro-poplíteo";546600;CARDIOLOGIA;
1703019;8;"Ligadura troncos arteriales, (proc. aut.)";254460;CARDIOLOGIA;
1703020;10;"Otras derivaciones: fémoro–femoral, axilo-humeral, axilo-femoral, carótidosubclavio, axilo-axilar o ";491450;CARDIOLOGIA;
1703064;4;"Implante de prótesis para hemodiálisis";491590;CARDIOLOGIA;
1703065;10;"Transposición basílica o similar";1024960;CARDIOLOGIA;
1703021;12;"Anastomosis portocava u otras portosistémicas";710030;CARDIOLOGIA;
1703022;12;"Anastomosis venosas intraabdominales";613440;CARDIOLOGIA;
1703023;;"Denudación venosa (proc. aut.)";48280;CARDIOLOGIA;
1703024;9;"Derivaciones venosas de extremidades puentes venosos";398740;CARDIOLOGIA;
1703025;8;"Implante filtros venosos";390950;CARDIOLOGIA;
1703080;7;"Implante y retiro de implante venoso (filtro de vena cava) por vía endovascular";1160980;CARDIOLOGIA;
1703026;5;"Ligadura cayado safena interna, unilateral";182550;CARDIOLOGIA;
1703027;5;"Ligadura otros troncos venosos (poplíteo, femoral, ilíacas, humeral, axilar, otros); ligadura de ven";202260;CARDIOLOGIA;
1703028;8;"Ligadura vena cava inferior";371680;CARDIOLOGIA;
1703029;6;"Resección cutáneo-aponeurótica unilateral (incluye fasciotomía interna o posterior)";226550;CARDIOLOGIA;
1703030;6;"Safenectomía interna y/o externa, unilateral, o endoablación por cualquier técnica (láser, radiofrec";194460;CARDIOLOGIA;
1703031;6;"Trombectomía de venas profundas";201730;CARDIOLOGIA;
1703081;4;"Ablación troncos venosos con técnica térmica (laser, radiofrecuencia u otras)";356000;CARDIOLOGIA;
1703082;4;"Ablación troncos venosos con técnica no térmica no tumescente (cianocrilato, fármaco, mecánico u otr";306620;CARDIOLOGIA;
1703066;7;"Instalación de catéter venoso de larga duración tunelizado (incluye cateter)";432720;CARDIOLOGIA;
1703074;4;"Retiro de catéter venoso de larga duración tunelizado";216350;CARDIOLOGIA;
1703032;7;"Anastomosis linfovenosas";291420;CARDIOLOGIA;
1703033;7;"Linfedema, trat. quir. una extremidad";374140;CARDIOLOGIA;
1703034;3;"Drenaje quirúrgico adenitis";58720;CARDIOLOGIA;
1703035;3;"Biopsia quir. ganglionar (cualquier región periférica superficial o profunda) (proc. aut.)";113830;CARDIOLOGIA;
1703036;9;"Disección y extirpación ganglionar regional: axilo-supraclavicular";467690;CARDIOLOGIA;
1703037;9;"Disección y extirpación ganglionar regional: cérvico-torácica";419410;CARDIOLOGIA;
1703038;9;"Disección y extirpación ganglionar regional: ileoinguinal";471140;CARDIOLOGIA;
1703039;9;"Disección y extirpación ganglionar regional: inguinoescrotales";398740;CARDIOLOGIA;
1703040;10;"Disección y extirpación ganglionar regional: lumbo-aórticos";580440;CARDIOLOGIA;
1703068;10;"Resección ganglios mediastínicos por toracotomía";534580;CARDIOLOGIA;
1703069;12;"Resección ganglios mediastínicos por vía videotoracoscopica";748410;CARDIOLOGIA;
1703070;10;"Vaciamiento mediastínico ántero-superior";382350;CARDIOLOGIA;
1703042;6;"Disección y extirpación ganglionar regional: poplíteos";262320;CARDIOLOGIA;
1703043;8;"Vaciamiento (disección) radical cuello (v.r.c.) clásico ipsilateral";390950;CARDIOLOGIA;
1703044;5;"Disección y extirpación ganglionar regional: yugular simple";182550;CARDIOLOGIA;
1703045;9;"Simpatectomía cérvico-torácica";419410;CARDIOLOGIA;
1703046;9;"Simpatectomía lumbar";364280;CARDIOLOGIA;
1703067;9;"Simpatectomía cervico-torácica toracoscopia";414420;CARDIOLOGIA;
1703047;12;"Anastomosis vasculares sistémicopulmonares (Blalock-Pott-Glenn o similares)";710030;CARDIOLOGIA;
1703048;5;"Cambio de generador de marcapaso, sin cambio de electrodo (no incluye el valor de la prótesis)";189860;CARDIOLOGIA;
1703148;5;"Cambio de generador de marcapaso (incluye el valor de la prótesis)";2128420;CARDIOLOGIA;
1703049;12;"Coartación aórtica infantil (preductal) trat. quir.";710030;CARDIOLOGIA;
1703050;12;"Coartación aórtica, trat. quir.";710030;CARDIOLOGIA;
1703051;10;"Conducto arterioso persistente, trat. quir.";793740;CARDIOLOGIA;
1703052;11;"Fístula coronaria, trat. quir.";630950;CARDIOLOGIA;
1703053;8;"Implantación de marcapaso c/electrod. intraven. o epicárdico (no incluye el valor de la prótesis)";256530;CARDIOLOGIA;
1703153;8;"Implantación de marcapaso c/electrod. intraven. o epicárdico (incluye el valor de la prótesis)";2570210;CARDIOLOGIA;
1703054;11;"Operación sobre anillos valvulares o vasculares";520650;CARDIOLOGIA;
1703055;10;"Operaciones sobre arteria pulmonar, constricción por cinta";491460;CARDIOLOGIA;
1703056;10;"Pericardiectomía y/o extirp. de quistes y/o tumores";650020;CARDIOLOGIA;
1703057;10;"Pericardiorrafia o miopericardiorrafia en heridas penetrantes";601710;CARDIOLOGIA;
1703058;10;Pericardiotomía;387980;CARDIOLOGIA;
1703072;8;"Implante de desfribilador con resincronizador VVI (incluye dispositivo)";7968750;CARDIOLOGIA;
1703073;8;"Implante de desfribilador con resincronizador DDD (incluye dispositivo)";7661810;CARDIOLOGIA;
1703077;6;"Extracción de electrodo endocavitario, con o sin extracción de generador de marcapaso o desfibrilado";274690;CARDIOLOGIA;
1703061;14;"- De complejidad mayor: incluye reemplazo valvular múltiple, tres o más puentes aortocoronarios y/o ";4847260;CARDIOLOGIA;
1703062;14;"- De complejidad mediana: incluye comunicación interventricular, reemplazo univalvular, uno o dos pu";2934870;CARDIOLOGIA;
1703063;14;"- De complejidad Menor: incluye comunicación interauricular simple, estenosis pulmonar valvular, est";1804790;CARDIOLOGIA;
1704001;10;"Cirugía del opérculo torácico (resección de primera costilla, cualquier abordaje); unilateral";374820;CARDIOLOGIA;
1704079;12;"Cirugía del opérculo torácico por vía videotoracoscopica";513210;CARDIOLOGIA;
1704002;10;"Cirugía tórax abierto traumático y/o fijación tórax volante, osteosíntesis costales múltiples y de e";503800;CARDIOLOGIA;
1704003;9;"Fenestración o toracoplastía";364280;CARDIOLOGIA;
1704004;9;"Reparación pectum excavatum o carinatum, (proc. aut.)";331130;CARDIOLOGIA;
1704005;8;"Resección de costillas y/o pared costal y/o cartílago y/o esternón s/plastía (proc. aut.)";253080;CARDIOLOGIA;
1704006;8;"Resección de pared costal c/plastía (toracoplastía osteoplástica de York o similar)";308210;CARDIOLOGIA;
1704007;10;"Toracofrenolaparatomía exploradora c/s reparación vísceras torácicas y abdominales";450060;CARDIOLOGIA;
1704008;10;"Toracofrenotomía exploradora";387980;CARDIOLOGIA;
