[2025-10-29 12:19:19] L2 codF:'0101001'->101001 | valor:'7.290'->7290
[2025-10-29 12:19:19] L2195 valor:'213.740'->213740
[2025-10-29 12:19:19] L2196 valor:'229.490'->229490
[2025-10-29 12:19:19] L2197 atencion:Normalizada | valor:'229.490'->229490
[2025-10-29 12:19:19] L2198 valor:'229.490'->229490
[2025-10-29 12:19:19] L2199 valor:'213.740'->213740
[2025-10-29 12:19:19] L2200 atencion:Normalizada | atencion:>100 -> trunc | valor:'301.420'->301420
[2025-10-29 12:19:19] L2201 valor:'765.200'->765200
[2025-10-29 12:19:19] L2202 valor:'201.120'->201120
[2025-10-29 12:19:19] L2203 valor:'201.120'->201120
[2025-10-29 12:19:19] L2204 valor:'453.310'->453310
[2025-10-29 12:19:19] L2205 atencion:>100 -> trunc | valor:'323.440'->323440 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2206 valor:'251.370'->251370 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2207 valor:'323.440'->323440 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2208 valor:'323.440'->323440 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2209 valor:'259.690'->259690 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2210 valor:'350.990'->350990 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2211 atencion:>100 -> trunc | valor:'844.000'->844000 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2212 valor:'179.360'->179360 | tipo:Normalizado | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2213 valor:'229.480'->229480 | tipo:Normalizado | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2214 atencion:>100 -> trunc | valor:'396.440'->396440 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2215 valor:'42.270'->42270 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2216 valor:'179.360'->179360 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2217 valor:'40.010'->40010 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2218 valor:'60.620'->60620 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2219 valor:'81.800'->81800 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2220 valor:'175.410'->175410 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2221 valor:'245.580'->245580 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2222 valor:'201.120'->201120
[2025-10-29 12:19:19] L2223 valor:'213.740'->213740
[2025-10-29 12:19:19] L2224 valor:'607.720'->607720
[2025-10-29 12:19:19] L2225 valor:'423.520'->423520
[2025-10-29 12:19:19] L2226 valor:'435.340'->435340
[2025-10-29 12:19:19] L2227 valor:'323.440'->323440
[2025-10-29 12:19:19] L2228 valor:'179.440'->179440
[2025-10-29 12:19:19] L2229 valor:'229.480'->229480
[2025-10-29 12:19:19] L2230 atencion:>100 -> trunc | valor:'251.370'->251370
[2025-10-29 12:19:19] L2231 valor:'301.420'->301420
[2025-10-29 12:19:19] L2232 valor:'213.740'->213740
[2025-10-29 12:19:19] L2233 valor:'323.440'->323440
[2025-10-29 12:19:19] L2234 valor:'323.440'->323440
[2025-10-29 12:19:19] L2235 valor:'229.480'->229480
[2025-10-29 12:19:19] L2236 valor:'259.690'->259690
[2025-10-29 12:19:19] L2237 valor:'237.670'->237670
[2025-10-29 12:19:19] L2238 valor:'229.480'->229480
[2025-10-29 12:19:19] L2239 valor:'237.670'->237670
[2025-10-29 12:19:19] L2240 valor:'229.480'->229480
[2025-10-29 12:19:19] L2241 valor:'229.480'->229480
[2025-10-29 12:19:19] L2242 valor:'259.680'->259680
[2025-10-29 12:19:19] L2243 valor:'229.420'->229420
[2025-10-29 12:19:19] L2244 valor:'251.370'->251370
[2025-10-29 12:19:19] L2245 valor:'435.340'->435340
[2025-10-29 12:19:19] L2246 valor:'237.660'->237660
[2025-10-29 12:19:19] L2247 valor:'213.770'->213770
[2025-10-29 12:19:19] L2248 valor:'229.490'->229490
[2025-10-29 12:19:19] L2249 valor:'229.480'->229480
[2025-10-29 12:19:19] L2250 valor:'229.480'->229480
[2025-10-29 12:19:19] L2251 valor:'288.060'->288060
[2025-10-29 12:19:19] L2252 valor:'259.690'->259690
[2025-10-29 12:19:19] L2253 valor:'259.690'->259690
[2025-10-29 12:19:19] L2254 valor:'229.480'->229480
[2025-10-29 12:19:19] L2255 valor:'229.480'->229480
[2025-10-29 12:19:19] L2256 valor:'229.480'->229480
[2025-10-29 12:19:19] L2257 valor:'229.480'->229480
[2025-10-29 12:19:19] L2258 atencion:Normalizada | valor:'229.480'->229480
[2025-10-29 12:19:19] L2259 valor:'237.670'->237670
[2025-10-29 12:19:19] L2260 valor:'301.420'->301420
[2025-10-29 12:19:19] L2261 valor:'301.420'->301420
[2025-10-29 12:19:19] L2262 valor:'435.340'->435340
[2025-10-29 12:19:19] L2263 valor:'213.740'->213740
[2025-10-29 12:19:19] L2264 valor:'213.770'->213770
[2025-10-29 12:19:19] L2265 valor:'213.740'->213740
[2025-10-29 12:19:19] L2266 valor:'213.770'->213770
[2025-10-29 12:19:19] L2267 valor:'229.480'->229480
[2025-10-29 12:19:19] L2268 valor:'229.480'->229480
[2025-10-29 12:19:19] L2269 valor:'231.310'->231310
[2025-10-29 12:19:19] L2270 valor:'169.510'->169510
[2025-10-29 12:19:19] L2271 valor:'266.050'->266050
[2025-10-29 12:19:19] L2272 valor:'201.120'->201120
[2025-10-29 12:19:19] L2273 valor:'213.740'->213740
[2025-10-29 12:19:19] L2274 atencion:>100 -> trunc | valor:'213.770'->213770
[2025-10-29 12:19:19] L2275 valor:'201.120'->201120
[2025-10-29 12:19:19] L2276 valor:'189.950'->189950
[2025-10-29 12:19:19] L2277 valor:'201.120'->201120
[2025-10-29 12:19:19] L2278 atencion:>100 -> trunc | valor:'242.370'->242370
[2025-10-29 12:19:19] L2279 valor:'264.410'->264410
[2025-10-29 12:19:19] L2280 valor:'226.200'->226200
[2025-10-29 12:19:19] L2281 valor:'201.120'->201120
[2025-10-29 12:19:19] L2282 valor:'31.070'->31070
[2025-10-29 12:19:19] L2283 valor:'335.220'->335220
[2025-10-29 12:19:19] L2284 valor:'820.430'->820430
[2025-10-29 12:19:19] L2285 valor:'229.420'->229420
[2025-10-29 12:19:19] L2286 valor:'366.170'->366170
[2025-10-29 12:19:19] L2287 valor:'213.740'->213740
[2025-10-29 12:19:19] L2288 valor:'290.670'->290670
[2025-10-29 12:19:19] L2289 valor:'213.740'->213740
[2025-10-29 12:19:19] L2290 valor:'213.740'->213740
[2025-10-29 12:19:19] L2291 valor:'66.830'->66830
[2025-10-29 12:19:19] L2292 valor:'631.310'->631310
[2025-10-29 12:19:19] L2293 valor:'213.740'->213740
[2025-10-29 12:19:19] L2294 valor:'201.120'->201120
[2025-10-29 12:19:19] L2295 valor:'647.830'->647830
[2025-10-29 12:19:19] L2296 atencion:Normalizada | atencion:>100 -> trunc | valor:'921.620'->921620
[2025-10-29 12:19:19] L2297 atencion:>100 -> trunc | valor:'4.469.070'->4469070
[2025-10-29 12:19:19] L2298 atencion:>100 -> trunc | valor:'498.320'->498320
[2025-10-29 12:19:19] L2299 valor:'755.320'->755320
[2025-10-29 12:19:19] L2300 valor:'213.740'->213740
[2025-10-29 12:19:19] L2301 valor:'944.760'->944760
[2025-10-29 12:19:19] L2302 valor:'213.740'->213740
[2025-10-29 12:19:19] L2303 valor:'491.560'->491560
[2025-10-29 12:19:19] L2304 valor:'419.190'->419190
[2025-10-29 12:19:19] L2305 valor:'615.550'->615550
[2025-10-29 12:19:19] L2306 valor:'923.310'->923310
[2025-10-29 12:19:19] L2307 valor:'338.350'->338350
[2025-10-29 12:19:19] L2308 valor:'366.170'->366170
[2025-10-29 12:19:19] L2309 valor:'374.140'->374140
[2025-10-29 12:19:19] L2310 valor:'397.730'->397730
[2025-10-29 12:19:19] L2311 valor:'685.730'->685730
[2025-10-29 12:19:19] L2312 valor:'555.240'->555240
[2025-10-29 12:19:19] L2313 valor:'399.370'->399370
[2025-10-29 12:19:19] L2314 valor:'929.560'->929560
[2025-10-29 12:19:19] L2315 atencion:Normalizada | valor:'618.100'->618100
[2025-10-29 12:19:19] L2316 valor:'1.824.460'->1824460
[2025-10-29 12:19:19] L2317 valor:'1.818.630'->1818630
[2025-10-29 12:19:19] L2318 valor:'354.370'->354370
[2025-10-29 12:19:19] L2319 valor:'419.560'->419560
[2025-10-29 12:19:19] L2320 valor:'672.410'->672410
[2025-10-29 12:19:19] L2321 valor:'354.370'->354370
[2025-10-29 12:19:19] L2322 valor:'323.440'->323440
[2025-10-29 12:19:19] L2323 valor:'374.140'->374140
[2025-10-29 12:19:19] L2324 valor:'545.510'->545510
[2025-10-29 12:19:19] L2325 valor:'354.370'->354370
[2025-10-29 12:19:19] L2326 valor:'323.440'->323440
[2025-10-29 12:19:19] L2327 valor:'435.870'->435870
[2025-10-29 12:19:19] L2328 valor:'354.370'->354370
[2025-10-29 12:19:19] L2329 valor:'251.370'->251370
[2025-10-29 12:19:19] L2330 valor:'354.370'->354370
[2025-10-29 12:19:19] L2331 valor:'264.430'->264430
[2025-10-29 12:19:19] L2332 valor:'290.670'->290670
[2025-10-29 12:19:19] L2333 valor:'291.360'->291360
[2025-10-29 12:19:19] L2334 valor:'290.670'->290670
[2025-10-29 12:19:19] L2335 atencion:>100 -> trunc | valor:'388.580'->388580
[2025-10-29 12:19:19] L2336 valor:'423.520'->423520
[2025-10-29 12:19:19] L2337 valor:'369.360'->369360
[2025-10-29 12:19:19] L2338 valor:'213.740'->213740
[2025-10-29 12:19:19] L2339 valor:'229.480'->229480
[2025-10-29 12:19:19] L2340 valor:'359.760'->359760
[2025-10-29 12:19:19] L2341 valor:'266.050'->266050
[2025-10-29 12:19:19] L2342 valor:'647.830'->647830
[2025-10-29 12:19:19] L2343 valor:'2.066.680'->2066680
[2025-10-29 12:19:19] L2344 valor:'229.480'->229480
[2025-10-29 12:19:19] L2345 atencion:Normalizada | valor:'272.330'->272330
[2025-10-29 12:19:19] L2346 valor:'350.990'->350990
[2025-10-29 12:19:19] L2347 valor:'229.490'->229490
[2025-10-29 12:19:19] L2348 valor:'229.490'->229490
[2025-10-29 12:19:19] L2349 valor:'328.990'->328990
[2025-10-29 12:19:19] L2350 valor:'201.120'->201120
[2025-10-29 12:19:19] L2351 valor:'229.490'->229490
[2025-10-29 12:19:19] L2352 valor:'301.420'->301420
[2025-10-29 12:19:19] L2353 valor:'301.420'->301420
[2025-10-29 12:19:19] L2354 valor:'295.350'->295350
[2025-10-29 12:19:19] L2355 valor:'350.510'->350510
[2025-10-29 12:19:19] L2356 valor:'213.740'->213740
[2025-10-29 12:19:19] L2357 atencion:Normalizada | valor:'229.480'->229480
[2025-10-29 12:19:19] L2358 atencion:Normalizada | valor:'237.670'->237670
[2025-10-29 12:19:19] L2359 atencion:>100 -> trunc | valor:'388.580'->388580
[2025-10-29 12:19:19] L2360 valor:'213.740'->213740
[2025-10-29 12:19:19] L2361 valor:'264.410'->264410
[2025-10-29 12:19:19] L2362 atencion:Normalizada | valor:'237.670'->237670
[2025-10-29 12:19:19] L2363 valor:'328.820'->328820
[2025-10-29 12:19:19] L2364 valor:'458.860'->458860
[2025-10-29 12:19:19] L2365 valor:'229.480'->229480
[2025-10-29 12:19:19] L2366 valor:'259.690'->259690
[2025-10-29 12:19:19] L2367 valor:'213.740'->213740
[2025-10-29 12:19:19] L2368 valor:'229.490'->229490
[2025-10-29 12:19:19] L2369 valor:'288.060'->288060
[2025-10-29 12:19:19] L2370 valor:'259.690'->259690
[2025-10-29 12:19:19] L2371 valor:'237.670'->237670
[2025-10-29 12:19:19] L2372 valor:'229.480'->229480
[2025-10-29 12:19:19] L2373 valor:'213.770'->213770
[2025-10-29 12:19:19] L2374 valor:'229.490'->229490
[2025-10-29 12:19:19] L2375 valor:'259.690'->259690
[2025-10-29 12:19:19] L2376 valor:'237.660'->237660
[2025-10-29 12:19:19] L2377 valor:'213.740'->213740
[2025-10-29 12:19:19] L2378 atencion:Normalizada | valor:'213.740'->213740
[2025-10-29 12:19:19] L2379 valor:'213.740'->213740
[2025-10-29 12:19:19] L2380 valor:'213.770'->213770
[2025-10-29 12:19:19] L2381 valor:'229.490'->229490
[2025-10-29 12:19:19] L2382 valor:'229.490'->229490
[2025-10-29 12:19:19] L2383 valor:'213.740'->213740
[2025-10-29 12:19:19] L2384 valor:'213.740'->213740
[2025-10-29 12:19:19] L2385 valor:'213.740'->213740
[2025-10-29 12:19:19] L2386 valor:'237.660'->237660
[2025-10-29 12:19:19] L2387 valor:'213.770'->213770
[2025-10-29 12:19:19] L2388 valor:'213.770'->213770
[2025-10-29 12:19:19] L2389 valor:'242.370'->242370
[2025-10-29 12:19:19] L2390 valor:'213.770'->213770
[2025-10-29 12:19:19] L2391 valor:'213.740'->213740
[2025-10-29 12:19:19] L2392 valor:'229.490'->229490
[2025-10-29 12:19:19] L2393 valor:'21.800'->21800 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2394 valor:'17.400'->17400 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2395 valor:'17.400'->17400 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2396 valor:'17.400'->17400 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2397 valor:'17.400'->17400 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2398 valor:'40.960'->40960 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2399 valor:'32.260'->32260 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2400 valor:'30.490'->30490 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2401 valor:'35.840'->35840 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2402 valor:'282.350'->282350 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2403 valor:'157.330'->157330 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2404 valor:'78.810'->78810 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2405 atencion:>100 -> trunc | valor:'88.800'->88800
[2025-10-29 12:19:19] L2406 atencion:Normalizada | valor:'109.320'->109320
[2025-10-29 12:19:19] L2407 valor:'39.140'->39140
[2025-10-29 12:19:19] L2408 valor:'152.960'->152960
[2025-10-29 12:19:19] L2409 atencion:>100 -> trunc | valor:'122.940'->122940
[2025-10-29 12:19:19] L2410 valor:'61.480'->61480
[2025-10-29 12:19:19] L2411 valor:'114.100'->114100
[2025-10-29 12:19:19] L2412 atencion:Normalizada | valor:'40.880'->40880
[2025-10-29 12:19:19] L2413 valor:'26.930'->26930 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2414 valor:'84.710'->84710 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2415 valor:'105.000'->105000 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2416 valor:'3.700'->3700 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2417 grupo:>30 -> trunc
[2025-10-29 12:19:19] L2418 valor:'222.930'->222930 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2419 valor:'15.150'->15150 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2420 valor:'12.679.650'->12679650
[2025-10-29 12:19:19] L2421 valor:'41.582.410'->41582410
[2025-10-29 12:19:19] L2422 valor:'4.394.330'->4394330
[2025-10-29 12:19:19] L2423 valor:'36.336.870'->36336870
[2025-10-29 12:19:19] L2424 valor:'13.966.910'->13966910
[2025-10-29 12:19:19] L2425 valor:'4.790'->4790
[2025-10-29 12:19:19] L2426 valor:'4.790'->4790
[2025-10-29 12:19:19] L2427 valor:'4.790'->4790
[2025-10-29 12:19:19] L2428 valor:'4.790'->4790
[2025-10-29 12:19:19] L2429 valor:'4.790'->4790
[2025-10-29 12:19:19] L2430 valor:'4.790'->4790
[2025-10-29 12:19:19] L2431 valor:'4.790'->4790
[2025-10-29 12:19:19] L2432 valor:'4.790'->4790
[2025-10-29 12:19:19] L2433 valor:'4.790'->4790
[2025-10-29 12:19:19] L2434 valor:'4.790'->4790
[2025-10-29 12:19:19] L2435 valor:'4.790'->4790
[2025-10-29 12:19:19] L2436 valor:'13.430'->13430
[2025-10-29 12:19:19] L2437 valor:'4.400'->4400
[2025-10-29 12:19:19] L2438 valor:'7.600'->7600
[2025-10-29 12:19:19] L2439 valor:'6.300'->6300
[2025-10-29 12:19:19] L2440 valor:'4.030'->4030
[2025-10-29 12:19:19] L2441 valor:'4.030'->4030
[2025-10-29 12:19:19] L2442 valor:'4.030'->4030
[2025-10-29 12:19:19] L2443 valor:'4.030'->4030
[2025-10-29 12:19:19] L2444 valor:'5.710'->5710
[2025-10-29 12:19:19] L2445 valor:'3.270'->3270
[2025-10-29 12:19:19] L2446 valor:'37.560'->37560
[2025-10-29 12:19:19] L2447 valor:'10.000'->10000
[2025-10-29 12:19:19] L2448 valor:'21.230'->21230
[2025-10-29 12:19:19] L2449 valor:'21.230'->21230
[2025-10-29 12:19:19] L2450 valor:'38.420'->38420
[2025-10-29 12:19:19] L2451 valor:'57.630'->57630
[2025-10-29 12:19:19] L2452 valor:'69.150'->69150
[2025-10-29 12:19:19] L2453 valor:'61.730'->61730
[2025-10-29 12:19:19] L2454 valor:'61.730'->61730
[2025-10-29 12:19:19] L2455 valor:'85.590'->85590
[2025-10-29 12:19:19] L2456 valor:'12.750'->12750
[2025-10-29 12:19:19] L2457 valor:'6.290'->6290
[2025-10-29 12:19:19] L2458 valor:'5.160'->5160
[2025-10-29 12:19:19] L2459 valor:'9.820'->9820
[2025-10-29 12:19:19] L2460 valor:'20.500'->20500
[2025-10-29 12:19:19] L2461 valor:'3.610'->3610
[2025-10-29 12:19:19] L2462 valor:'12.880'->12880
[2025-10-29 12:19:19] L2463 valor:'5.720'->5720
[2025-10-29 12:19:19] L2464 valor:'3.610'->3610
[2025-10-29 12:19:19] L2465 valor:'13.900'->13900
[2025-10-29 12:19:19] L2466 valor:'13.240'->13240
[2025-10-29 12:19:19] L2467 valor:'8.190'->8190
[2025-10-29 12:19:19] L2468 valor:'27.520'->27520
[2025-10-29 12:19:19] L2469 valor:'4.970'->4970
[2025-10-29 12:19:19] L2470 valor:'10.520'->10520
[2025-10-29 12:19:19] L2471 valor:'3.590'->3590
[2025-10-29 12:19:19] L2472 valor:'8.380'->8380
[2025-10-29 12:19:19] L2473 valor:'13.650'->13650
[2025-10-29 12:19:19] L2474 valor:'26.130'->26130
[2025-10-29 12:19:19] L2475 valor:'56.700'->56700
[2025-10-29 12:19:19] L2476 valor:'85.180'->85180
[2025-10-29 12:19:19] L2477 valor:'28.240'->28240
[2025-10-29 12:19:19] L2478 valor:'11.340'->11340
[2025-10-29 12:19:19] L2479 valor:'8.710'->8710
[2025-10-29 12:19:19] L2480 valor:'6.810'->6810
[2025-10-29 12:19:19] L2481 valor:'51.170'->51170
[2025-10-29 12:19:19] L2482 valor:'26.130'->26130
[2025-10-29 12:19:19] L2483 valor:'143.590'->143590
[2025-10-29 12:19:19] L2484 valor:'174.090'->174090
[2025-10-29 12:19:19] L2485 valor:'103.950'->103950
[2025-10-29 12:19:19] L2486 valor:'89.920'->89920
[2025-10-29 12:19:19] L2487 valor:'65.730'->65730
[2025-10-29 12:19:19] L2488 valor:'58.790'->58790
[2025-10-29 12:19:19] L2489 valor:'14.720'->14720
[2025-10-29 12:19:19] L2490 valor:'15.390'->15390
[2025-10-29 12:19:19] L2491 valor:'20.500'->20500
[2025-10-29 12:19:19] L2492 valor:'4.790'->4790
[2025-10-29 12:19:19] L2493 valor:'7.510'->7510
[2025-10-29 12:19:19] L2494 valor:'4.790'->4790
[2025-10-29 12:19:19] L2495 valor:'12.980'->12980
[2025-10-29 12:19:19] L2496 valor:'17.200'->17200
[2025-10-29 12:19:19] L2497 valor:'10.020'->10020
[2025-10-29 12:19:19] L2498 valor:'7.510'->7510
[2025-10-29 12:19:19] L2499 valor:'4.790'->4790
[2025-10-29 12:19:19] L2500 valor:'52.260'->52260
[2025-10-29 12:19:19] L2501 valor:'6.810'->6810
[2025-10-29 12:19:19] L2502 valor:'107.910'->107910
[2025-10-29 12:19:19] L2503 valor:'15.990'->15990
[2025-10-29 12:19:19] L2504 valor:'17.090'->17090
[2025-10-29 12:19:19] L2505 valor:'94.770'->94770
[2025-10-29 12:19:19] L2506 valor:'176.690'->176690
[2025-10-29 12:19:19] L2507 valor:'132.760'->132760
[2025-10-29 12:19:19] L2508 valor:'203.190'->203190
[2025-10-29 12:19:19] L2509 valor:'53.890'->53890
[2025-10-29 12:19:19] L2510 valor:'204.300'->204300
[2025-10-29 12:19:19] L2511 valor:'43.740'->43740
[2025-10-29 12:19:19] L2512 valor:'43.740'->43740
[2025-10-29 12:19:19] L2513 valor:'176.690'->176690
[2025-10-29 12:19:19] L2514 valor:'153.860'->153860
[2025-10-29 12:19:19] L2515 valor:'61.000'->61000
[2025-10-29 12:19:19] L2516 valor:'40.440'->40440
[2025-10-29 12:19:19] L2517 valor:'194.570'->194570
[2025-10-29 12:19:19] L2518 valor:'43.740'->43740
[2025-10-29 12:19:19] L2519 valor:'43.740'->43740
[2025-10-29 12:19:19] L2520 valor:'83.520'->83520
[2025-10-29 12:19:19] L2521 valor:'72.610'->72610
[2025-10-29 12:19:19] L2522 valor:'43.740'->43740
[2025-10-29 12:19:19] L2523 valor:'232.740'->232740
[2025-10-29 12:19:19] L2524 valor:'232.740'->232740
[2025-10-29 12:19:19] L2525 valor:'43.740'->43740
[2025-10-29 12:19:19] L2526 valor:'80.440'->80440
[2025-10-29 12:19:19] L2527 valor:'91.000'->91000
[2025-10-29 12:19:19] L2528 valor:'41.510'->41510
[2025-10-29 12:19:19] L2529 valor:'1.260.930'->1260930 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2530 valor:'2.113.670'->2113670 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2531 valor:'1.173.490'->1173490 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2532 valor:'4.842.150'->4842150 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2533 valor:'4.129.760'->4129760 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2534 valor:'3.409.290'->3409290 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2535 valor:'2.902.690'->2902690 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2536 valor:'3.137.660'->3137660 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2537 valor:'2.681.490'->2681490 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2538 valor:'2.225.330'->2225330 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2539 valor:'1.915.150'->1915150 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2540 valor:'4.842.150'->4842150 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2541 valor:'108.910'->108910 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2542 valor:'869.250'->869250 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2543 valor:'4.198.750'->4198750 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2544 valor:'905.220'->905220 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2545 valor:'85.890'->85890 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2546 valor:'249.680'->249680 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2547 valor:'226.900'->226900 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2548 atencion:>100 -> trunc | valor:'715.070'->715070 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2549 valor:'190.100'->190100 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2550 valor:'90.960'->90960 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2551 valor:'279.420'->279420 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2552 valor:'319.100'->319100 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2553 valor:'272.820'->272820 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2554 valor:'75.020'->75020 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2555 valor:'186.620'->186620 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2556 valor:'191.040'->191040 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2557 valor:'81.090'->81090 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2558 valor:'89.100'->89100 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2559 valor:'41.340'->41340 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2560 valor:'417.310'->417310 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2561 valor:'947.940'->947940 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2562 valor:'2.188.210'->2188210 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2563 valor:'2.769.020'->2769020 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2564 atencion:Normalizada | valor:'3.806.370'->3806370 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2565 valor:'1.078.780'->1078780 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2566 valor:'2.008.770'->2008770 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2567 valor:'297.600'->297600 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2568 valor:'508.380'->508380 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2569 valor:'113.630'->113630 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2570 valor:'422.830'->422830 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2571 valor:'1.527.700'->1527700 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2572 valor:'59.260'->59260 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2573 valor:'189.730'->189730 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2574 valor:'105.500'->105500 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2575 valor:'142.850'->142850 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2576 valor:'29.330'->29330 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2577 valor:'98.380'->98380 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2578 valor:'46.380'->46380 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2579 valor:'48.370'->48370 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2580 valor:'60.940'->60940 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2581 valor:'23.470'->23470 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2582 valor:'2.743.650'->2743650 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2583 valor:'4.398.580'->4398580 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2584 valor:'550.940'->550940 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2585 valor:'659.330'->659330 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2586 valor:'5.321.060'->5321060 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2587 valor:'730.420'->730420 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2588 valor:'1.108.020'->1108020 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2589 valor:'1.133.920'->1133920 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2590 valor:'279.010'->279010 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2591 valor:'25.170'->25170 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2592 valor:'495.980'->495980 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2593 valor:'200.860'->200860 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2594 valor:'49.390'->49390 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2595 valor:'44.100'->44100 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2596 valor:'143.490'->143490 | grupo:>30 -> trunc
